2017-11-29 03:14:33 MainThread: Checkpoint and summary directory is runs/breakout/run_1/
2017-11-29 03:14:33 MainThread: Creating network and training operations
WARNING:tensorflow:From /home/ak3963/BootstrapDQN/atari-rl_BreakoutNoBootstrap/networks/inputs.py:11: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
2017-11-29 03:14:39 MainThread: Starting breakout {frameskip: 4, repeat_action_probability: 0.25}
2017-11-29 03:14:39 MainThread: Creating session and loading checkpoint
2017-11-29 03:14:39.771172: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-29 03:14:43.207224: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-29 03:14:43.207954: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:00:04.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2017-11-29 03:14:43.207978: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0, compute capability: 3.7)
2017-11-29 03:17:48 MainThread: Episode 126, score 4 (319 steps, 1.38 secs, 230.74 steps/sec)
2017-11-29 03:17:48 MainThread: Episode 127, score 1 (182 steps, 0.76 secs, 238.31 steps/sec)
2017-11-29 03:17:49 MainThread: Episode 128, score 2 (234 steps, 1.02 secs, 228.77 steps/sec)
2017-11-29 03:17:51 MainThread: Episode 129, score 3 (291 steps, 1.24 secs, 234.80 steps/sec)
2017-11-29 03:17:51 MainThread: Episode 130, score 0 (137 steps, 0.60 secs, 226.97 steps/sec)
2017-11-29 03:17:52 MainThread: Episode 131, score 0 (161 steps, 0.68 secs, 237.34 steps/sec)
2017-11-29 03:17:53 MainThread: Episode 132, score 3 (275 steps, 1.20 secs, 229.52 steps/sec)
2017-11-29 03:17:54 MainThread: Episode 133, score 3 (245 steps, 1.05 secs, 234.40 steps/sec)
2017-11-29 03:17:55 MainThread: Episode 134, score 2 (206 steps, 0.91 secs, 226.08 steps/sec)
2017-11-29 03:17:56 MainThread: Episode 135, score 3 (276 steps, 1.20 secs, 230.62 steps/sec)
2017-11-29 03:17:57 MainThread: Episode 136, score 1 (173 steps, 0.72 secs, 239.76 steps/sec)
2017-11-29 03:17:58 MainThread: Episode 137, score 0 (146 steps, 0.61 secs, 239.12 steps/sec)
2017-11-29 03:17:59 MainThread: Episode 138, score 4 (311 steps, 1.35 secs, 230.04 steps/sec)
2017-11-29 03:18:00 MainThread: Episode 139, score 0 (134 steps, 0.60 secs, 222.20 steps/sec)
2017-11-29 03:18:01 MainThread: Episode 140, score 3 (266 steps, 1.12 secs, 237.83 steps/sec)
2017-11-29 03:18:02 MainThread: Episode 141, score 2 (218 steps, 0.94 secs, 231.35 steps/sec)
2017-11-29 03:18:02 MainThread: Episode 142, score 1 (189 steps, 0.79 secs, 239.90 steps/sec)
2017-11-29 03:18:03 MainThread: Episode 143, score 1 (188 steps, 0.81 secs, 230.79 steps/sec)
2017-11-29 03:18:04 MainThread: Episode 144, score 0 (140 steps, 0.59 secs, 238.08 steps/sec)
2017-11-29 03:18:05 MainThread: Episode 145, score 2 (192 steps, 0.79 secs, 241.98 steps/sec)
2017-11-29 03:18:05 MainThread: Episode 146, score 0 (149 steps, 0.66 secs, 227.24 steps/sec)
2017-11-29 03:18:06 MainThread: Episode 147, score 2 (205 steps, 0.86 secs, 239.39 steps/sec)
2017-11-29 03:18:07 MainThread: Episode 148, score 2 (195 steps, 0.84 secs, 232.62 steps/sec)
2017-11-29 03:18:07 MainThread: Episode 149, score 0 (135 steps, 0.56 secs, 240.82 steps/sec)
2017-11-29 03:18:08 MainThread: Episode 150, score 0 (141 steps, 0.59 secs, 237.23 steps/sec)
2017-11-29 03:18:09 MainThread: Episode 151, score 0 (141 steps, 0.61 secs, 230.01 steps/sec)
2017-11-29 03:18:09 MainThread: Episode 152, score 0 (150 steps, 0.62 secs, 240.85 steps/sec)
2017-11-29 03:18:10 MainThread: Episode 153, score 1 (168 steps, 0.73 secs, 230.27 steps/sec)
2017-11-29 03:18:11 MainThread: Episode 154, score 0 (147 steps, 0.61 secs, 242.88 steps/sec)
2017-11-29 03:18:11 MainThread: Episode 155, score 0 (144 steps, 0.60 secs, 238.24 steps/sec)
2017-11-29 03:18:12 MainThread: Episode 156, score 1 (169 steps, 0.73 secs, 231.05 steps/sec)
2017-11-29 03:18:13 MainThread: Episode 157, score 2 (268 steps, 1.13 secs, 237.92 steps/sec)
2017-11-29 03:18:14 MainThread: Episode 158, score 0 (138 steps, 0.62 secs, 222.20 steps/sec)
2017-11-29 03:18:14 MainThread: Episode 159, score 0 (139 steps, 0.58 secs, 240.73 steps/sec)
2017-11-29 03:18:15 MainThread: Episode 160, score 0 (138 steps, 0.58 secs, 237.52 steps/sec)
2017-11-29 03:18:16 MainThread: Episode 161, score 0 (148 steps, 0.66 secs, 222.74 steps/sec)
2017-11-29 03:18:17 MainThread: Episode 162, score 5 (338 steps, 1.48 secs, 228.46 steps/sec)
2017-11-29 03:18:18 MainThread: Episode 163, score 1 (165 steps, 0.70 secs, 236.75 steps/sec)
2017-11-29 03:18:18 MainThread: Episode 164, score 0 (149 steps, 0.63 secs, 235.09 steps/sec)
2017-11-29 03:18:19 MainThread: Episode 165, score 1 (162 steps, 0.71 secs, 228.36 steps/sec)
2017-11-29 03:18:20 MainThread: Episode 166, score 1 (174 steps, 0.74 secs, 234.34 steps/sec)
2017-11-29 03:18:20 MainThread: Episode 167, score 0 (146 steps, 0.60 secs, 241.58 steps/sec)
2017-11-29 03:18:21 MainThread: Episode 168, score 0 (135 steps, 0.61 secs, 222.61 steps/sec)
2017-11-29 03:18:22 MainThread: Episode 169, score 0 (133 steps, 0.56 secs, 239.24 steps/sec)
2017-11-29 03:18:22 MainThread: Episode 170, score 0 (148 steps, 0.62 secs, 239.89 steps/sec)
2017-11-29 03:18:23 MainThread: Episode 171, score 1 (165 steps, 0.74 secs, 223.68 steps/sec)
2017-11-29 03:18:24 MainThread: Episode 172, score 1 (183 steps, 0.77 secs, 238.62 steps/sec)
2017-11-29 03:18:24 MainThread: Episode 173, score 1 (163 steps, 0.72 secs, 225.67 steps/sec)
2017-11-29 03:18:25 MainThread: Episode 174, score 0 (141 steps, 0.59 secs, 240.02 steps/sec)
2017-11-29 03:18:26 MainThread: Episode 175, score 0 (148 steps, 0.62 secs, 240.18 steps/sec)
2017-11-29 03:18:26 MainThread: Episode 176, score 0 (133 steps, 0.59 secs, 227.02 steps/sec)
2017-11-29 03:18:27 MainThread: Episode 177, score 2 (217 steps, 0.90 secs, 241.81 steps/sec)
2017-11-29 03:18:28 MainThread: Episode 178, score 0 (132 steps, 0.58 secs, 226.86 steps/sec)
2017-11-29 03:18:28 MainThread: Episode 179, score 1 (188 steps, 0.78 secs, 241.09 steps/sec)
2017-11-29 03:18:29 MainThread: Episode 180, score 1 (187 steps, 0.82 secs, 229.20 steps/sec)
2017-11-29 03:18:30 MainThread: Episode 181, score 1 (179 steps, 0.74 secs, 241.64 steps/sec)
2017-11-29 03:18:31 MainThread: Episode 182, score 4 (310 steps, 1.35 secs, 229.41 steps/sec)
2017-11-29 03:18:32 MainThread: Episode 183, score 1 (197 steps, 0.83 secs, 236.60 steps/sec)
2017-11-29 03:18:34 MainThread: Episode 184, score 5 (366 steps, 1.57 secs, 232.97 steps/sec)
2017-11-29 03:18:35 MainThread: Episode 185, score 1 (201 steps, 0.87 secs, 231.67 steps/sec)
2017-11-29 03:18:35 MainThread: Episode 186, score 0 (133 steps, 0.57 secs, 232.17 steps/sec)
2017-11-29 03:18:36 MainThread: Episode 187, score 1 (169 steps, 0.72 secs, 233.45 steps/sec)
2017-11-29 03:18:38 MainThread: Episode 188, score 6 (366 steps, 1.57 secs, 232.44 steps/sec)
2017-11-29 03:18:39 MainThread: Episode 189, score 2 (219 steps, 0.97 secs, 226.57 steps/sec)
2017-11-29 03:18:39 MainThread: Episode 190, score 0 (142 steps, 0.59 secs, 240.53 steps/sec)
2017-11-29 03:18:40 MainThread: Episode 191, score 3 (238 steps, 1.09 secs, 219.26 steps/sec)
2017-11-29 03:18:41 MainThread: Episode 192, score 0 (130 steps, 0.56 secs, 231.12 steps/sec)
2017-11-29 03:18:42 MainThread: Episode 193, score 2 (236 steps, 1.04 secs, 227.01 steps/sec)
2017-11-29 03:18:43 MainThread: Episode 194, score 1 (191 steps, 0.82 secs, 232.57 steps/sec)
2017-11-29 03:18:44 MainThread: Episode 195, score 2 (201 steps, 0.90 secs, 223.73 steps/sec)
2017-11-29 03:18:44 MainThread: Episode 196, score 1 (186 steps, 0.82 secs, 225.56 steps/sec)
2017-11-29 03:18:45 MainThread: Episode 197, score 1 (178 steps, 0.77 secs, 229.75 steps/sec)
2017-11-29 03:18:46 MainThread: Episode 198, score 2 (207 steps, 0.90 secs, 230.06 steps/sec)
2017-11-29 03:18:47 MainThread: Episode 199, score 3 (233 steps, 1.02 secs, 227.47 steps/sec)
2017-11-29 03:18:48 MainThread: Episode 200, score 1 (176 steps, 0.75 secs, 235.89 steps/sec)
2017-11-29 03:18:49 MainThread: Episode 201, score 1 (179 steps, 0.79 secs, 226.70 steps/sec)
2017-11-29 03:18:49 MainThread: Episode 202, score 1 (167 steps, 0.77 secs, 216.81 steps/sec)
2017-11-29 03:18:50 MainThread: Episode 203, score 0 (149 steps, 0.64 secs, 231.10 steps/sec)
2017-11-29 03:18:51 MainThread: Episode 204, score 3 (255 steps, 1.11 secs, 230.31 steps/sec)
2017-11-29 03:18:52 MainThread: Episode 205, score 4 (281 steps, 1.21 secs, 231.62 steps/sec)
2017-11-29 03:18:53 MainThread: Episode 206, score 2 (229 steps, 0.96 secs, 238.27 steps/sec)
2017-11-29 03:18:54 MainThread: Episode 207, score 0 (133 steps, 0.55 secs, 240.93 steps/sec)
2017-11-29 03:18:55 MainThread: Episode 208, score 2 (222 steps, 0.95 secs, 233.60 steps/sec)
2017-11-29 03:18:55 MainThread: Episode 209, score 0 (142 steps, 0.60 secs, 236.45 steps/sec)
2017-11-29 03:18:57 MainThread: Episode 210, score 3 (281 steps, 1.20 secs, 233.80 steps/sec)
2017-11-29 03:18:58 MainThread: Episode 211, score 2 (234 steps, 1.04 secs, 225.18 steps/sec)
2017-11-29 03:18:58 MainThread: Episode 212, score 0 (145 steps, 0.61 secs, 237.57 steps/sec)
2017-11-29 03:18:59 MainThread: Episode 213, score 1 (173 steps, 0.72 secs, 238.72 steps/sec)
2017-11-29 03:19:00 MainThread: Episode 214, score 2 (216 steps, 0.96 secs, 224.27 steps/sec)
2017-11-29 03:19:01 MainThread: Episode 215, score 1 (181 steps, 0.78 secs, 233.20 steps/sec)
2017-11-29 03:19:02 MainThread: Episode 216, score 2 (209 steps, 0.92 secs, 226.44 steps/sec)
2017-11-29 03:19:02 MainThread: Episode 217, score 0 (128 steps, 0.55 secs, 234.83 steps/sec)
2017-11-29 03:19:03 MainThread: Episode 218, score 1 (192 steps, 0.85 secs, 225.38 steps/sec)
